"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Domain","Vocabulary","Standard Concept","Exclude","Descendants","Mapped"
"175","Psychotropics - Antidepressants (RxNorm)","40221856","993503","12 HR Bupropion Hydrochloride 100 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"175","Psychotropics - Antidepressants (RxNorm)","40221859","993518","12 HR Bupropion Hydrochloride 150 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"175","Psychotropics - Antidepressants (RxNorm)","40221864","993536","12 HR Bupropion Hydrochloride 200 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"175","Psychotropics - Antidepressants (RxNorm)","45774486","1551468","12 HR Bupropion Hydrochloride 90 MG / Naltrexone hydrochloride 8 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"175","Psychotropics - Antidepressants (RxNorm)","40221879","993567","24 HR Bupropion hydrobromide 348 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"175","Psychotropics - Antidepressants (RxNorm)","40221881","993681","24 HR Bupropion hydrobromide 522 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"175","Psychotropics - Antidepressants (RxNorm)","40221871","993541","24 HR Bupropion Hydrochloride 150 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"175","Psychotropics - Antidepressants (RxNorm)","40221874","993557","24 HR Bupropion Hydrochloride 300 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"175","Psychotropics - Antidepressants (RxNorm)","42707259","1232585","24 HR Bupropion Hydrochloride 450 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"175","Psychotropics - Antidepressants (RxNorm)","19129664","790264","24 HR Desvenlafaxine 100 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"175","Psychotropics - Antidepressants (RxNorm)","19129681","790288","24 HR Desvenlafaxine 50 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"175","Psychotropics - Antidepressants (RxNorm)","1593107","1874553","24 HR desvenlafaxine succinate 100 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"175","Psychotropics - Antidepressants (RxNorm)","46221214","1607617","24 HR desvenlafaxine succinate 25 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"175","Psychotropics - Antidepressants (RxNorm)","1593112","1874559","24 HR desvenlafaxine succinate 50 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"175","Psychotropics - Antidepressants (RxNorm)","40173459","903873","24 HR Fluvoxamine Maleate 100 MG Extended Release Oral Capsule","Drug","RxNorm","S","false","true","false"
"175","Psychotropics - Antidepressants (RxNorm)","40173466","903879","24 HR Fluvoxamine Maleate 150 MG Extended Release Oral Capsule","Drug","RxNorm","S","false","true","false"
"175","Psychotropics - Antidepressants (RxNorm)","35604757","1738803","24 HR Paroxetine Hydrochloride 12.5 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"175","Psychotropics - Antidepressants (RxNorm)","35604759","1738805","24 HR Paroxetine Hydrochloride 25 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"175","Psychotropics - Antidepressants (RxNorm)","35604761","1738807","24 HR Paroxetine Hydrochloride 37.5 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"175","Psychotropics - Antidepressants (RxNorm)","40171493","898697","24 HR Trazodone Hydrochloride 150 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"175","Psychotropics - Antidepressants (RxNorm)","40171495","898704","24 HR Trazodone Hydrochloride 300 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"175","Psychotropics - Antidepressants (RxNorm)","743717","313581","24 HR venlafaxine 150 MG Extended Release Oral Capsule","Drug","RxNorm","S","false","true","false"
"175","Psychotropics - Antidepressants (RxNorm)","19132560","808744","24 HR venlafaxine 150 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"175","Psychotropics - Antidepressants (RxNorm)","19132561","808748","24 HR venlafaxine 225 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"175","Psychotropics - Antidepressants (RxNorm)","743719","313583","24 HR venlafaxine 37.5 MG Extended Release Oral Capsule","Drug","RxNorm","S","false","true","false"
