"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Domain","Vocabulary","Standard Concept","Exclude","Descendants","Mapped"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44833424","312.82","Conduct disorder, adolescent onset type","Condition","ICD9CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","35207268","F91.2","Conduct disorder, adolescent-onset type","Condition","ICD10CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44835816","312.81","Conduct disorder, childhood onset type","Condition","ICD9CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","35207267","F91.1","Conduct disorder, childhood-onset type","Condition","ICD10CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","35207266","F91.0","Conduct disorder confined to family context","Condition","ICD10CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411132","F91.0","Conduct disorder confined to the family context","Condition","ICD10CN","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","45538088","F91.0","Conduct disorder confined to the family context","Condition","ICD10","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411133","F91.000","Conduct disorder confined to the family context","Condition","ICD10CN","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1568264","F91","Conduct disorders","Condition","ICD10CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","45600764","F91","Conduct disorders","Condition","ICD10","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411131","F91","Conduct disorders","Condition","ICD10CN","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","45533125","F91.9","Conduct disorder, unspecified","Condition","ICD10","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","35207271","F91.9","Conduct disorder, unspecified","Condition","ICD10CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411142","F91.900","Conduct disorder, unspecified","Condition","ICD10CN","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411141","F91.9","Conduct disorder, unspecified","Condition","ICD10CN","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411145","F92.000","Depressive conduct disorder","Condition","ICD10CN","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","45581477","F92.0","Depressive conduct disorder","Condition","ICD10","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411144","F92.0","Depressive conduct disorder","Condition","ICD10CN","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44834613","312.3","Disorders of impulse control, not elsewhere classified","Condition","ICD9CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","37200321","F34.81","Disruptive mood dysregulation disorder","Condition","ICD10CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44835813","312","Disturbance of conduct, not elsewhere classified","Condition","ICD9CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1410971","F63","Habit and impulse disorders","Condition","ICD10CN","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","45576555","F63","Habit and impulse disorders","Condition","ICD10","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1410983","F63.9","Habit and impulse disorder, unspecified","Condition","ICD10CN","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1410984","F63.900","Habit and impulse disorder, unspecified","Condition","ICD10CN","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","45533118","F63.9","Habit and impulse disorder, unspecified","Condition","ICD10","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411126","F90.100","Hyperkinetic conduct disorder","Condition","ICD10CN","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44829952","314.2","Hyperkinetic conduct disorder","Condition","ICD9CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","45605518","F90.1","Hyperkinetic conduct disorder","Condition","ICD10","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411125","F90.1","Hyperkinetic conduct disorder","Condition","ICD10CN","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44829946","312.30","Impulse control disorder, unspecified","Condition","ICD9CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1568251","F63","Impulse disorders","Condition","ICD10CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","35207224","F63.9","Impulse disorder, unspecified","Condition","ICD10CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","45605507","F63.81","Intermittent explosive disorder","Condition","ICD10CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44828848","312.34","Intermittent explosive disorder","Condition","ICD9CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44835815","312.35","Isolated explosive disorder","Condition","ICD9CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44829947","312.32","Kleptomania","Condition","ICD9CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","35207222","F63.2","Kleptomania","Condition","ICD10CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411149","F92.900","Mixed disorder of conduct and emotions, unspecified","Condition","ICD10CN","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","45586263","F92.9","Mixed disorder of conduct and emotions, unspecified","Condition","ICD10","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411148","F92.9","Mixed disorder of conduct and emotions, unspecified","Condition","ICD10CN","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","45591157","F92","Mixed disorders of conduct and emotions","Condition","ICD10","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411143","F92","Mixed disorders of conduct and emotions","Condition","ICD10CN","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44819562","312.4","Mixed disturbance of conduct and emotions","Condition","ICD9CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411139","F91.300","Oppositional defiant disorder","Condition","ICD10CN","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411138","F91.3","Oppositional defiant disorder","Condition","ICD10CN","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","35207269","F91.3","Oppositional defiant disorder","Condition","ICD10CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","45538089","F91.3","Oppositional defiant disorder","Condition","ICD10","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44825315","313.81","Oppositional defiant disorder","Condition","ICD9CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44834614","312.89","Other conduct disorder","Condition","ICD9CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","45571781","F91.8","Other conduct disorders","Condition","ICD10","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1401613","F91.8","Other conduct disorders","Condition","ICD10CN","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411140","F91.800","Other conduct disorders","Condition","ICD10CN","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","35207270","F91.8","Other conduct disorders","Condition","ICD10CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44829948","312.39","Other disorders of impulse control","Condition","ICD9CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1410981","F63.800","Other habit and impulse disorders","Condition","ICD10CN","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1410980","F63.8","Other habit and impulse disorders","Condition","ICD10CN","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","45591151","F63.8","Other habit and impulse disorders","Condition","ICD10","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","45605508","F63.89","Other impulse disorders","Condition","ICD10CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1568252","F63.8","Other impulse disorders","Condition","ICD10CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","45605519","F92.8","Other mixed disorders of conduct and emotions","Condition","ICD10","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411147","F92.800","Other mixed disorders of conduct and emotions","Condition","ICD10CN","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411146","F92.8","Other mixed disorders of conduct and emotions","Condition","ICD10CN","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44829949","312.8","Other specified disturbances of conduct, not elsewhere classified","Condition","ICD9CM","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","45562061","F63.1","Pathological fire-setting [pyromania]","Condition","ICD10","N","false","false","false"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1410974","F63.1","Pathological fire-setting [pyromania]","Condition","ICD10CN","N","false","false","false"
