"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"173","Psychotropics - Addiction Drugs (RxNorm)","43302812","66690011000036101","Nicotinell Fruit 4 Mg Chewing Gum, 168","Trade Product Pack","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43340381","83411011000036101","Revia 50 Mg Tablet: Film-Coated, 30, Blister Pack","Containered Pack","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43311393","34034011000036106","Methadone Hydrochloride Syrup (Orion) 4.25 Mg/Ml Oral Liquid: Solution","Trade Product Unit","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43347688","87122011000036106","Nicorette Freshfruit 2 Mg Chewing Gum, 105","Trade Product Pack","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43359390","27638011000036103","Acamprosate Calcium 333 Mg Enteric Tablet, 180","Med Product Pack","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43320634","66784011000036104","Nicotinell Liquorice 2 Mg Chewing Gum, 120","Trade Product Pack","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43320571","65329011000036107","Nicotine Phase-2 (Chemists' Own) 14 Mg/24 Hours Patch","Trade Product Unit","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43347689","926754011000036100","Nicorette Freshfruit 2 Mg Chewing Gum, 30, Blister Pack","Containered Pack","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43299642","19861011000036100","Biodone Forte 5 Mg/Ml Oral Liquid: Solution, 200 Ml, Bottle","Containered Pack","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43321881","923279011000036100","Quitx Classic 2 Mg Chewing Gum, 24","Trade Product Pack","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43338701","925365011000036105","Nicorette Microtab 2 Mg Sublingual Tablet, 30, Blister Pack","Containered Pack","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43317521","779941000168107","Bupradone 2/0.5 Sublingual Tablet, 7, Blister Pack","Containered Pack","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43358814","685821000168107","Subutex 400 Microgram Sublingual Tablet, 100","Trade Product Pack","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43329642","12462011000036106","Nicorette 15 Mg/16 Hours Patch, 7","Trade Product Pack","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43334298","22501011000036106","Nicotine 15 Mg/16 Hours Patch","Med Product Unit","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43365868","66687011000036101","Nicotinell Fruit 2 Mg Chewing Gum, 192","Trade Product Pack","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43338698","132031000036105","Nicorette Inhalator 15 Mg Breath Activated Inhalation, 4 Cartridges","Containered Pack","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43352273","71509011000036101","Nicotine 2 Mg Gum, 120","Med Product Pack","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43329605","67474011000036100","Nicabate Clear 21 Mg/24 Hours Patch, 7","Trade Product Pack","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43329723","925637011000036101","Nicotine (Guardian) 21 Mg/24 Hours Patch","Trade Product Unit","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43350942","35130011000036101","Buprenorphine 16 Mg Tablet, 28","Med Product Pack","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43302639","67470011000036105","Nicabate Clear 14 Mg/24 Hours Patch, 7","Trade Product Pack","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43365745","926098011000036100","Nicorette Freshmint 4 Mg Chewing Gum, 30","Trade Product Pack","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43338765","926859011000036102","Nicotinell Step-2 14 Mg/24 Hours Patch, 7, Sachet","Containered Pack","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43320520","87081011000036101","Nicorette Microtab 2 Mg Sublingual Tablet","Trade Product Unit","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43357438","92921000036107","Physeptone 10 Mg/Ml Injection: Solution, 5 X 1 Ml Vials","Containered Pack","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43365806","61250011000036105","Nicotine (Amcal) 7 Mg/24 Hours Patch, 28, Sachet","Containered Pack","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43352251","128851000036109","Nicotine 15 Mg Breath Activated Inhalation, 20 Cartridges","Med Product Pack","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43320663","66700011000036108","Nicotinell Mint 4 Mg Chewing Gum, 168","Trade Product Pack","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43361242","71512011000036109","Nicotine 2 Mg Gum, 180","Med Product Pack","Drug","AMT"
"173","Psychotropics - Addiction Drugs (RxNorm)","43356605","69675011000036108","Nicabate Clear 21 Mg/24 Hours Patch, 7, Sachet","Containered Pack","Drug","AMT"
